molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL5274569,COc1cccc([C@@H]2[C@H](Cc3c[nH]c4ccccc34)NC3(C(=O)Nc4ccccc43)[C@@]23Cc2cc(OC)c(OC)cc2C3=O)c1,IC50,'=',2310.0,nM,5.64,CHEMBL5226795
CHEMBL5286517,COc1cc2c(cc1OC)C(=O)[C@]1(C2)[C@H](c2ccc(C)cc2)[C@H](Cc2c[nH]c3ccccc23)NC12C(=O)Nc1ccccc12,IC50,'=',14240.0,nM,4.85,CHEMBL5226795
CHEMBL3335065,COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,IC50,'=',18500.0,nM,4.73,CHEMBL3383711
CHEMBL5272474,CN(C)CCCCN1N=C2c3sccc3CCC2CC1=O,IC50,'=',6360.0,nM,5.2,CHEMBL5256378
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,'=',80.0,nM,7.1,CHEMBL3822141
CHEMBL5568668,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2cc[nH]c2c1,IC50,'=',381.73,nM,6.42,CHEMBL5529083
CHEMBL5563760,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,IC50,'=',152.72,nM,6.82,CHEMBL5529083
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',1900.0,nM,5.72,CHEMBL4144749
CHEMBL1201217,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,IC50,'=',181.0,nM,6.74,CHEMBL4220758
CHEMBL4283733,CCN(CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1,IC50,'=',22300.0,nM,4.65,CHEMBL4262789
CHEMBL3753587,O=C1OCc2cc(-c3ccc(-c4ccc(CO)cc4)s3)ccc21,IC50,'=',8000.0,nM,5.1,CHEMBL5152578
CHEMBL5573115,CN(CCc1cccnc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,IC50,'=',10600.0,nM,4.97,CHEMBL5552532
CHEMBL5583734,Cc1ccc(C(C)C)cc1OCC(=O)N1Cc2ccccc2C1,IC50,'=',1930.0,nM,5.71,CHEMBL5577000
CHEMBL5592917,Cc1ccc(C(C)C)cc1OCC(O)CNCc1cccnc1,IC50,'=',136.0,nM,6.87,CHEMBL5577002
CHEMBL4441666,CCOc1ccc(Cc2nc3cc(C(=O)NCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,IC50,'=',3.162,nM,8.5,CHEMBL4356264
CHEMBL3927363,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,IC50,'=',54.0,nM,7.27,CHEMBL3870531
CHEMBL3950063,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)c4ncccc34)CC1)C2,IC50,'=',20900.0,nM,4.68,CHEMBL3870531
CHEMBL4591417,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,IC50,'=',400.0,nM,6.4,CHEMBL4416188
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',33.0,nM,7.48,CHEMBL4433401
CHEMBL4435826,COc1cccc(CNC2CCN(Cc3ccccc3)CC2)c1OC,IC50,'=',2200.0,nM,5.66,CHEMBL4433401
CHEMBL4755445,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2c(F)cccc2F)CC1,IC50,'=',19500.0,nM,4.71,CHEMBL4688568
CHEMBL4749550,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccn2)CC1,IC50,'=',6600.0,nM,5.18,CHEMBL4688568
CHEMBL4792678,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1,IC50,'=',6000.0,nM,5.22,CHEMBL4688568
CHEMBL4741669,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(F)c(F)c2)CC1,IC50,'=',80000.0,nM,4.1,CHEMBL4688568
CHEMBL5218447,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NC2CCCC2)c1,IC50,'=',521.0,nM,6.28,CHEMBL5216414
CHEMBL5219841,COc1cccc2c1CCCC2NS(=O)(=O)NC(=O)OCc1ccccc1,IC50,'=',0.209,nM,9.68,CHEMBL5216438
CHEMBL5269984,CCN(C)C(=O)Oc1ccc(C(CCOc2ccc([N+](=O)[O-])cc2)NC)cc1,IC50,'=',101.0,nM,7.0,CHEMBL5228415
CHEMBL4758581,Cc1c(Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2F)nc2ccc(Nc3cnn(C4CC4)c3)cn2c1=O,IC50,'=',5500.0,nM,5.26,CHEMBL5214217
CHEMBL4559904,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C,IC50,'=',84.4,nM,7.07,CHEMBL4329316
CHEMBL4632951,C#CCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',9.4,nM,8.03,CHEMBL4617005
CHEMBL5272229,COc1ccc([C@@H]2N[C@@H](C(=O)O)Cc3c2n(C)c2ccccc32)cc1OC,IC50,'=',2500.0,nM,5.6,CHEMBL5235525
CHEMBL1198993,c1ccc2c(c1)[nH]c1c[n+](CCCCCCCCCCCC[n+]3ccc4c(c3)[nH]c3ccccc34)ccc12,IC50,'=',86000.0,nM,4.07,CHEMBL5235525
CHEMBL1198953,C[n+]1ccc2c3ccccc3n(CCCCCCCCCn3c4ccccc4c4cc[n+](C)cc43)c2c1,IC50,'=',0.6,nM,9.22,CHEMBL5235525
CHEMBL5285181,CCOC(=O)[n+]1ccc2c([nH]c3cc(OC)ccc32)c1C,IC50,'=',250.0,nM,6.6,CHEMBL5235527
CHEMBL5267519,Cn1c2ccccc2c2cc[n+](-c3ccc(Br)cc3Br)cc21,IC50,'=',110.0,nM,6.96,CHEMBL5235528
CHEMBL5274308,Cn1c2c(c3ccccc31)CC[N+](c1ccc(I)cc1)=C2,IC50,'=',1500.0,nM,5.82,CHEMBL5235528
CHEMBL3262479,CN1c2ccc(OCc3ccccc3)cc2C(=O)N2CCc3c([nH]c4ccccc34)C21,IC50,'=',3000.0,nM,5.52,CHEMBL5235529
CHEMBL5272243,COc1ccc(-c2oc3cc(Br)c(I)cc3c(=O)c2O)cc1,IC50,'=',28.99,nM,7.54,CHEMBL5241709
CHEMBL4280224,CCN(CC)Cc1cc(N)ccc1O.Cl.Cl,IC50,'=',48300.0,nM,4.32,CHEMBL4274217
CHEMBL4094081,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2.[Br-],IC50,'=',14.0,nM,7.85,CHEMBL4013232
CHEMBL5568861,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccco1,IC50,'=',832.0,nM,6.08,CHEMBL5552532
CHEMBL5563449,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cncnc1,IC50,'=',4060.0,nM,5.39,CHEMBL5552532
CHEMBL5177936,COc1cc(/C=C/C(=O)OCCCCCN(C)Cc2cccc(OC(=O)N(C)C)c2)ccc1O,IC50,'=',19.7,nM,7.71,CHEMBL5097099
CHEMBL4780719,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,IC50,'=',3740.0,nM,5.43,CHEMBL4732780
CHEMBL4547993,N#Cc1ccccc1CN1CCC(C(=O)Nc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,IC50,'=',1770.0,nM,5.75,CHEMBL4478126
CHEMBL5205498,COc1ccc(/C=C2\CCc3cc([N+](=O)[O-])ccc3C2=O)c(Cl)c1OC,IC50,'=',2920.0,nM,5.54,CHEMBL5137924
CHEMBL4781117,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,IC50,'=',311.6,nM,6.51,CHEMBL4711085
CHEMBL4750284,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C,IC50,'=',49.2,nM,7.31,CHEMBL4711085
CHEMBL2377874,Clc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,IC50,'=',1780.0,nM,5.75,CHEMBL2379310
CHEMBL452895,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,IC50,'=',97000.0,nM,4.01,CHEMBL4334128
CHEMBL4778747,O=c1ccoc2ccc(OCCCN3CCCCC3)cc12,IC50,'=',15900.0,nM,4.8,CHEMBL4732780
CHEMBL4764465,Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,IC50,'=',1748.0,nM,5.76,CHEMBL4703233
CHEMBL4795992,Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',460.0,nM,6.34,CHEMBL4712881
CHEMBL4759959,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C,IC50,'=',17900.0,nM,4.75,CHEMBL4686681
CHEMBL2019052,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,IC50,'=',6.5,nM,8.19,CHEMBL2020732
CHEMBL4876038,COc1cccc(C2CC(c3cc(F)ccc3F)=NN2c2ccc(S(N)(=O)=O)cc2)c1OC,IC50,'=',6.36,nM,8.2,CHEMBL5265203
CHEMBL5290940,Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5ccccc5Cl)CC4)c3)n2)cn1,IC50,'=',570.0,nM,6.24,CHEMBL5248789
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',2090.0,nM,5.68,CHEMBL2384302
CHEMBL2380673,O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc([N+](=O)[O-])c1,IC50,'=',4280.0,nM,5.37,CHEMBL2384302
CHEMBL2380672,O=C1/C(=C/c2ccccc2F)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1F,IC50,'=',29510.0,nM,4.53,CHEMBL2384302
CHEMBL2022933,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1,IC50,'=',650.0,nM,6.19,CHEMBL2026606
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',300.0,nM,6.52,CHEMBL4273352
CHEMBL4587156,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,IC50,'=',590.0,nM,6.23,CHEMBL4433401
CHEMBL4443013,Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(O)c1,IC50,'=',2300.0,nM,5.64,CHEMBL4433401
CHEMBL4852686,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,IC50,'=',23.0,nM,7.64,CHEMBL4838950
CHEMBL5592518,S=C(NCCCCNC(=S)Nc1c2c(nc3c1CCC3)CCCC2)Nc1c2c(nc3c1CCC3)CCCC2,IC50,'=',7530.0,nM,5.12,CHEMBL5580696
CHEMBL4796846,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,IC50,'=',741.0,nM,6.13,CHEMBL4703233
CHEMBL4741398,Brc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,IC50,'=',133.0,nM,6.88,CHEMBL4703233
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',42.0,nM,7.38,CHEMBL4703233
CHEMBL4789991,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccs1)[C@@]21CSc2ccccc2C1=O,IC50,'=',19120.0,nM,4.72,CHEMBL4719111
CHEMBL4534345,COc1cc2ncnc(NCc3cn(CC4CCN(Cc5ccccc5)CC4)nn3)c2cc1OC,IC50,'=',3940.0,nM,5.41,CHEMBL4424916
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',467.0,nM,6.33,CHEMBL3390452
CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,IC50,'=',1.55,nM,8.81,CHEMBL3387411
CHEMBL4859041,O=C(CC1CCN(Cc2ccc(F)cc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,IC50,'=',518.0,nM,6.29,CHEMBL4831994
CHEMBL4873612,O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,IC50,'=',1.0,nM,9.0,CHEMBL4831994
CHEMBL4639357,COc1cccc(C2C([N+](=O)[O-])C(Cc3c[nH]cn3)NC23c2ccccc2-c2nc4ccccc4nc23)c1,IC50,'=',9200.0,nM,5.04,CHEMBL4603191
CHEMBL5278221,CC(C)=CCC/C(C)=C/CC/C(C)=C\Cc1c(O)cc(O)c(CC=C(C)C)c1-c1cc2ccc(O)cc2o1,IC50,'=',13920.0,nM,4.86,CHEMBL5241709
CHEMBL4097388,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)[C@H]2O,IC50,'=',27400.0,nM,4.56,CHEMBL5241709
CHEMBL443626,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(cc(O)c(-c4c(O)cc5c(c4O)Oc4c(Oc6cc(O)cc(O)c6)c(O)cc(O)c4O5)c2O)O3)c1,IC50,'=',4590.0,nM,5.34,CHEMBL5241709
CHEMBL5268897,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN4CCC(CC5Cc6cc(OC)c(OC)cc6C5)CC4)c3C(C1)C2.Cl.Cl,IC50,'=',3.85,nM,8.41,CHEMBL5241709
CHEMBL5276617,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCN4CCC(CC5Cc6cc(OC)c(OC)cc6C5)CC4)c3C(C1)C2.Cl.Cl,IC50,'=',28.6,nM,7.54,CHEMBL5241709
CHEMBL1194486,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',11.4,nM,7.94,CHEMBL5241709
CHEMBL1194487,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',14.0,nM,7.85,CHEMBL5241709
CHEMBL5266033,COc1cc(/C=C/c2nnc(-c3ccc(Cl)cc3)o2)ccc1O,IC50,'=',0.334,nM,9.48,CHEMBL5241709
CHEMBL5275941,COc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2)cc1I,IC50,'=',9.38,nM,8.03,CHEMBL5241709
CHEMBL5991662,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(OCc4ccccc4)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,IC50,'=',41900.0,nM,4.38,CHEMBL5731516
CHEMBL3978533,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,IC50,'=',5760.0,nM,5.24,CHEMBL3860146
CHEMBL3919086,COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1,IC50,'=',4670.0,nM,5.33,CHEMBL3860146
CHEMBL3819320,O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,IC50,'=',1010.0,nM,6.0,CHEMBL3860146
CHEMBL188917,COc1cc2cc(C(=O)C3CCC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC,IC50,'=',390.0,nM,6.41,CHEMBL832763
CHEMBL93619,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,IC50,'=',7.1,nM,8.15,CHEMBL832763
CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',20.0,nM,7.7,CHEMBL832763
CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,IC50,'=',7240.0,nM,5.14,CHEMBL945890
CHEMBL3393675,O=C1N[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,IC50,'=',46000.0,nM,4.34,CHEMBL3396413
CHEMBL2238004,CC1CCc2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c2N)C1,IC50,'=',3250.0,nM,5.49,CHEMBL3053171
CHEMBL2237991,Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,'=',7100.0,nM,5.15,CHEMBL3053171
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',40.0,nM,7.4,CHEMBL875241
CHEMBL2409140,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](Cl)CCN3C,IC50,'=',20900.0,nM,4.68,CHEMBL2412264
CHEMBL357981,C#CC(C)C(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],IC50,'=',12700.0,nM,4.9,CHEMBL644118
CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',26.0,nM,7.58,CHEMBL644105
CHEMBL5418455,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F.[Br-],IC50,'=',2.0,nM,8.7,CHEMBL5355282
CHEMBL4757216,COc1cc(CNC2CCN(Cc3ccccc3)C2)cc(OC)c1OC,IC50,'=',3125.0,nM,5.5,CHEMBL4703233
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',2000.0,nM,5.7,CHEMBL5362186
CHEMBL1952058,Cl.O/N=C/C1=NCCN1Cc1ccccc1,IC50,'=',44000.0,nM,4.36,CHEMBL1954098
CHEMBL1952048,CCCC/N=C(/C=N/O)N(C)C.Cl,IC50,'=',54000.0,nM,4.27,CHEMBL1954098
CHEMBL3623558,CCC(CC)n1cc(C(=O)C(F)F)cn1,IC50,'=',28.8,nM,7.54,CHEMBL3626446
CHEMBL167911,COP(=O)(OC)OC=C(Cl)Cl,IC50,'=',2310.0,nM,5.64,CHEMBL3626446
CHEMBL3623563,CCC(C)n1cc(C(=O)CF)cn1,IC50,'=',16900.0,nM,4.77,CHEMBL3626446
CHEMBL3623559,O=C(c1cnn(C2CCCC2)c1)C(F)F,IC50,'=',244.0,nM,6.61,CHEMBL3626447
CHEMBL3628055,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccccc2)cc1.[Br-],IC50,'=',4200.0,nM,5.38,CHEMBL3631132
CHEMBL3628066,COc1ccc2[nH]cc(CCNC(=O)/C=C/c3cc[n+](Cc4ccccc4F)cc3)c2c1.[Br-],IC50,'=',260.0,nM,6.58,CHEMBL3631132
CHEMBL3628067,COc1ccc2[nH]cc(CCNC(=O)/C=C/c3cc[n+](Cc4cccc(F)c4)cc3)c2c1.[Br-],IC50,'=',110.0,nM,6.96,CHEMBL3631132
CHEMBL1256415,COc1ccc2nc3c(c(N)c2c1)CCCC3,IC50,'=',15000.0,nM,4.82,CHEMBL3379808
CHEMBL3322158,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCNc1c2c(nc3ccccc13)CCCC2,IC50,'=',2910.0,nM,5.54,CHEMBL3379808
CHEMBL3322160,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCNc1c2c(nc3ccccc13)CCCC2,IC50,'=',15.4,nM,7.81,CHEMBL3379808
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',500.0,nM,6.3,CHEMBL3379808
CHEMBL3586582,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,IC50,'=',340.0,nM,6.47,CHEMBL3588483
CHEMBL3581573,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H](C2=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C2O)C1,IC50,'=',25400.0,nM,4.59,CHEMBL3583257
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',21.0,nM,7.68,CHEMBL5344489
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',1290.0,nM,5.89,CHEMBL5344489
CHEMBL4787804,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccc(F)cc2)ccc1O,IC50,'=',12930.0,nM,4.89,CHEMBL4769502
CHEMBL4785572,COc1cc(/C=C/C(=O)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)ccc1O,IC50,'=',23430.0,nM,4.63,CHEMBL4769502
CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,IC50,'=',1.55,nM,8.81,CHEMBL1941523
CHEMBL85251,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,IC50,'=',403.0,nM,6.39,CHEMBL3420216
CHEMBL3417002,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2cccnc2)CC1,IC50,'=',45.0,nM,7.35,CHEMBL3420216
CHEMBL4436169,COc1ccc(C(=O)CNc2ccc3oc(=O)ccc3c2)cc1,IC50,'=',55.0,nM,7.26,CHEMBL4408814
CHEMBL4564320,COc1ccc(C2SCC(=O)N2c2ccc3oc(=O)ccc3c2)cc1,IC50,'=',71.1,nM,7.15,CHEMBL4408814
CHEMBL4449161,O=c1ccc2cc(/N=C/c3ccc(Cl)cc3)ccc2o1,IC50,'=',78.9,nM,7.1,CHEMBL4408814
CHEMBL1783524,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C(=O)OC(C)(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,IC50,'=',159.0,nM,6.8,CHEMBL1785400
CHEMBL1783528,COc1ccccc1CN(C)[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)CSC(C(C)C)=N[C@H]5CC[C@@]45C[C@@]35C(=O)C[C@]12C,IC50,'=',6.0,nM,8.22,CHEMBL1785400
CHEMBL4444516,O=C1CSC(c2ccc(F)cc2)N1c1ccc2oc(=O)ccc2c1,IC50,'=',102.0,nM,6.99,CHEMBL4408814
CHEMBL1773482,CCN(CC)CCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,IC50,'=',25.0,nM,7.6,CHEMBL1775596
CHEMBL1773486,CCN(CC)CCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,IC50,'=',144.0,nM,6.84,CHEMBL1775596
CHEMBL1773487,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCN3CCCCC3)cc2)cc1,IC50,'=',143.0,nM,6.84,CHEMBL1775596
CHEMBL1773492,CCN(CC)CCc1ccc(Oc2ccc(C(=O)c3ccc(CN(C)Cc4ccccc4)cc3)cc2)cc1,IC50,'=',130.0,nM,6.89,CHEMBL1775596
CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],IC50,'=',32000.0,nM,4.5,CHEMBL1775596
CHEMBL4174372,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2=O.[Br-],IC50,'=',893.8,nM,6.05,CHEMBL4146836
CHEMBL4171568,COC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CCC(=O)c1ccc(OC)c(OC)c1.[Br-],IC50,'=',171.0,nM,6.77,CHEMBL4146836
CHEMBL2160227,CN(CCCCCCCOc1cccc(-c2oc3ccccc3c2C(=O)c2ccccc2)c1)Cc1ccccc1,IC50,'=',240.0,nM,6.62,CHEMBL2162577
CHEMBL2160221,CCN(CC)Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,IC50,'=',53000.0,nM,4.28,CHEMBL2162577
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',412.0,nM,6.38,CHEMBL5152101
CHEMBL5174709,CCC(c1ccc(O)c(OC)c1)c1ccc(OC)cc1O,IC50,'=',4760.0,nM,5.32,CHEMBL5147283
CHEMBL3944088,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,IC50,'=',5960.0,nM,5.22,CHEMBL3888161
CHEMBL3938676,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)c2c(nc3c(c2N)CC(C)(C)CC3)N1,IC50,'=',6918.0,nM,5.16,CHEMBL3888161
CHEMBL1459962,Cc1cc(N2CCCCC2)nc2ccccc12,IC50,'=',840.0,nM,6.08,CHEMBL4377054
CHEMBL4205374,COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',187.0,nM,6.73,CHEMBL4198693
CHEMBL1912062,CCN(CCCCCCNC(=O)CCCCC1CCSS1)Cc1ccccc1OC,IC50,'=',256.0,nM,6.59,CHEMBL1912247
CHEMBL194823,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',0.253,nM,9.6,CHEMBL1912247
CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,IC50,'=',123.0,nM,6.91,CHEMBL644108
CHEMBL1929421,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,IC50,'=',810.0,nM,6.09,CHEMBL4342738
CHEMBL1929421,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,IC50,'=',810.0,nM,6.09,CHEMBL4337201
CHEMBL1940737,COc1cc2c(C)c(OC)c(=O)oc2cc1OCCCCOc1cc(O)cc(N(C)C)c1,IC50,'=',275.0,nM,6.56,CHEMBL1942987
CHEMBL1524,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1,IC50,'=',100.0,nM,7.0,CHEMBL5231711
CHEMBL3818512,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,IC50,'=',750.0,nM,6.12,CHEMBL3860146
